"Código de radio","Área en km2","Densidad de población","Menores de 18 años","Población total","Hogares","Urbano","Maurio Macri (Cambiemos)","Daniel Scioli (FPV)","Sergio Massa (UNA)","Nicolás del Caño (FIT)","Margarita Stolbizer (Progresistas)","A. Rodríguez Saá (C. Federal)","Votos de la fórmula ganadora en el radio","Votos positivos","Votos en blanco","Votos nulos","Fórmula con más votos en el radio","Electores","Cantidad de circuitos considerados","Distrito electoral imputado","Circuito 1 considerado","Circuito 2 considerado","Circuito 3 considerado","Circuito 4 considerado","Circuito 5 considerado","Código de provincia","Nombre de provincia","Código de departamentos/comuna","Nombre de departamentos/comuna","Código de radio","Población total","Total de hogares","Latitud del centroide","Longitud del centroide","Superficie en km2","Geometría en GeoJSON"
"820848505",0.10615723,7036.73219545,157,747,242,2,112.50973166,200.80248762,162.77830243,19.41978579,16.2805482,8.75181389,200.80248762,520.54266958,22.42312565,9.21386618,2,714.59103996,1,"21","0349A","","","","","82","Santa Fe","82084","Rosario","820848505",747,242,-32.968113,-60.67035,0.074524891435386,"{""type"":""Polygon"",""coordinates"":[[[-60.671025,-32.967088],[-60.670766,-32.967361],[-60.670335,-32.967563],[-60.669998,-32.967656],[-60.669581,-32.967674],[-60.669083,-32.967644],[-60.668569,-32.967532],[-60.668533,-32.967513],[-60.668049,-32.967307],[-60.668395,-32.967678],[-60.668134,-32.967891],[-60.667794,-32.968093],[-60.667557,-32.968078],[-60.667835,-32.969229],[-60.668037,-32.969188],[-60.668801,-32.969050],[-60.669582,-32.968944],[-60.670249,-32.968810],[-60.670991,-32.968684],[-60.671680,-32.968547],[-60.672176,-32.968465],[-60.673174,-32.968287],[-60.673015,-32.967115],[-60.672573,-32.967190],[-60.672157,-32.967276],[-60.671874,-32.967273],[-60.671772,-32.967237],[-60.671455,-32.967143],[-60.671123,-32.966971],[-60.671025,-32.967088]]]}"
"820848609",0.15707186,8365.59800995,408,1314,373,2,132.52632177,445.42853894,224.72302445,25.23820352,20.96316089,14.00977828,445.42853894,862.88902786,40.53564525,25.3412166,2,1214.26662877,1,"21","0349B","","","","","82","Santa Fe","82084","Rosario","820848609",1314,373,-32.969584,-60.702277,0.11033901094331,"{""type"":""Polygon"",""coordinates"":[[[-60.700384,-32.970735],[-60.701049,-32.970826],[-60.701926,-32.970756],[-60.704497,-32.970798],[-60.704548,-32.968928],[-60.704554,-32.968469],[-60.702865,-32.968410],[-60.702238,-32.968397],[-60.701745,-32.968381],[-60.700644,-32.968316],[-60.700113,-32.968307],[-60.700072,-32.969178],[-60.700070,-32.969480],[-60.700043,-32.970734],[-60.700384,-32.970735]]]}"
"820848607",0.28250104,6930.94782157,606,1958,538,2,197.76554861,664.70130756,335.34826606,37.66230813,31.2827743,20.9064241,664.70130756,1287.66662877,60.49027857,37.81603184,2,1812.01819215,1,"21","0349B","","","","","82","Santa Fe","82084","Rosario","820848607",1958,538,-32.969427,-60.696163,0.19826103414995,"{""type"":""Polygon"",""coordinates"":[[[-60.692271,-32.968118],[-60.692151,-32.970515],[-60.692613,-32.970521],[-60.693051,-32.970513],[-60.694157,-32.970551],[-60.695169,-32.970576],[-60.695647,-32.970677],[-60.695785,-32.970679],[-60.697123,-32.970722],[-60.697347,-32.970727],[-60.697598,-32.970720],[-60.698196,-32.970723],[-60.698551,-32.970684],[-60.699107,-32.970712],[-60.699597,-32.970729],[-60.700043,-32.970734],[-60.700070,-32.969480],[-60.700072,-32.969178],[-60.700113,-32.968307],[-60.699338,-32.968287],[-60.698749,-32.968262],[-60.698022,-32.968240],[-60.697128,-32.968229],[-60.696834,-32.968239],[-60.696455,-32.968232],[-60.695574,-32.968195],[-60.694246,-32.968165],[-60.693121,-32.968135],[-60.692695,-32.968121],[-60.692272,-32.968103],[-60.692271,-32.968118]]]}"
"820843910",0.04909648,8636.05677378,76,424,177,2,87.98506384,82.0746808,53.19344736,14.12623464,20.53962901,2.17971573,87.98506384,260.09877138,4.73668995,2.93423272,1,356.2158516,1,"21","00323","","","","","82","Santa Fe","82084","Rosario","820843910",424,177,-32.966496,-60.632894,0.034481132540167,"{""type"":""Polygon"",""coordinates"":[[[-60.631618,-32.967212],[-60.631644,-32.967314],[-60.632308,-32.967194],[-60.633759,-32.966942],[-60.634432,-32.966813],[-60.634140,-32.965675],[-60.633420,-32.965806],[-60.632775,-32.965918],[-60.631353,-32.966172],[-60.631496,-32.966718],[-60.631618,-32.967212]]]}"
"820843813",0.15713139,6644.12120282,238,1044,348,2,233.60579396,134.42425883,148.93596859,27.49587112,41.13469609,6.65574658,233.60579396,592.25233518,12.11127657,4.80086639,1,790.72451604,1,"21","00328","","","","","82","Santa Fe","82084","Rosario","820843813",1044,348,-32.969051,-60.652595,0.11026117558737,"{""type"":""Polygon"",""coordinates"":[[[-60.650017,-32.970364],[-60.650082,-32.970650],[-60.651460,-32.970376],[-60.651526,-32.970658],[-60.651600,-32.970940],[-60.652992,-32.970685],[-60.652915,-32.970376],[-60.652854,-32.970103],[-60.652717,-32.969539],[-60.654040,-32.969299],[-60.654730,-32.969180],[-60.655419,-32.969057],[-60.655269,-32.968479],[-60.655055,-32.967605],[-60.654930,-32.967154],[-60.654907,-32.967009],[-60.654847,-32.966768],[-60.653522,-32.967000],[-60.653593,-32.967237],[-60.653621,-32.967445],[-60.653653,-32.967572],[-60.653702,-32.967732],[-60.653731,-32.967837],[-60.653787,-32.968140],[-60.653119,-32.968278],[-60.651678,-32.968540],[-60.650330,-32.968798],[-60.649632,-32.968912],[-60.649935,-32.970036],[-60.650017,-32.970364]]]}"
"820843618",0.04555825,12774.8541088,121,582,202,2,151.90642666,102.63113657,104.75714073,17.38522761,24.14043439,5.62362392,151.90642666,406.44398988,6.27514133,4.0119756,1,533.21556084,1,"21","00329","","","","","82","Santa Fe","82084","Rosario","820843618",582,202,-32.968182,-60.663747,0.031973515540471,"{""type"":""Polygon"",""coordinates"":[[[-60.662485,-32.968696],[-60.662543,-32.968975],[-60.663889,-32.968740],[-60.664577,-32.968617],[-60.665219,-32.968473],[-60.665063,-32.967908],[-60.664932,-32.967381],[-60.664233,-32.967508],[-60.662902,-32.967762],[-60.662260,-32.967865],[-60.662427,-32.968417],[-60.662485,-32.968696]]]}"
"820844013",0.0958467,6479.09637186,158,621,209,2,117.06058781,109.19706095,70.77174175,18.79438689,27.32715008,2.90002409,117.06058781,346.05095158,6.30197543,3.90387858,1,473.93086003,1,"21","00323","","","","","82","Santa Fe","82084","Rosario","820844013",621,209,-32.967136,-60.625911,0.067275338548536,"{""type"":""Polygon"",""coordinates"":[[[-60.624834,-32.968500],[-60.626918,-32.968163],[-60.627558,-32.968042],[-60.627272,-32.966905],[-60.627200,-32.966605],[-60.627052,-32.966054],[-60.626981,-32.965758],[-60.626366,-32.965867],[-60.624891,-32.966118],[-60.624251,-32.966235],[-60.624410,-32.966822],[-60.624834,-32.968500]]]}"
"820843810",0.15054838,5579.60153716,154,840,307,2,198.82577501,114.41072154,126.76187898,23.40219304,35.01042372,5.66481657,198.82577501,504.07580885,10.30810884,4.0860972,1,672.99878164,1,"21","00328","","","","","82","Santa Fe","82084","Rosario","820843810",840,307,-32.968333,-60.649463,0.10564242248198,"{""type"":""Polygon"",""coordinates"":[[[-60.645415,-32.969634],[-60.645422,-32.969667],[-60.646134,-32.969549],[-60.647570,-32.969278],[-60.648280,-32.969151],[-60.648953,-32.969022],[-60.650330,-32.968798],[-60.651678,-32.968540],[-60.653119,-32.968278],[-60.653787,-32.968140],[-60.653731,-32.967837],[-60.653702,-32.967732],[-60.653653,-32.967572],[-60.653621,-32.967445],[-60.653593,-32.967237],[-60.653522,-32.967000],[-60.652789,-32.967121],[-60.652127,-32.967250],[-60.651465,-32.967375],[-60.650750,-32.967502],[-60.650028,-32.967624],[-60.649350,-32.967743],[-60.648709,-32.967850],[-60.647988,-32.967981],[-60.646579,-32.968245],[-60.645893,-32.968364],[-60.645142,-32.968516],[-60.645187,-32.968748],[-60.645351,-32.969349],[-60.645415,-32.969634]]]}"
"820843918",0.07232854,17392.8582706,280,1258,438,2,247.26836907,230.65815466,149.49192966,39.69959046,57.72344013,6.12575283,247.26836907,730.96723681,13.31173211,8.24620573,1,1001.08937605,1,"21","00323","","","","","82","Santa Fe","82084","Rosario","820843918",1258,438,-32.967108,-60.629462,0.050767321370861,"{""type"":""Polygon"",""coordinates"":[[[-60.627553,-32.968023],[-60.627558,-32.968042],[-60.628295,-32.967908],[-60.628921,-32.967800],[-60.629641,-32.967682],[-60.631644,-32.967314],[-60.631496,-32.966718],[-60.631353,-32.966172],[-60.629307,-32.966534],[-60.627977,-32.966773],[-60.627272,-32.966905],[-60.627553,-32.968023]]]}"
"820848509",0.08173273,12748.8702998,337,1042,268,2,134.43959461,239.94195555,194.50627663,23.20499827,19.45387539,10.45767592,239.94195555,622.00437637,26.79373488,11.00978924,2,853.87573419,1,"21","0349A","","","","","82","Santa Fe","82084","Rosario","820848509",1042,268,-32.969478,-60.674802,0.057370013906486,"{""type"":""Polygon"",""coordinates"":[[[-60.673185,-32.968333],[-60.673393,-32.969534],[-60.673424,-32.970035],[-60.673423,-32.970634],[-60.673552,-32.970612],[-60.674252,-32.970475],[-60.674919,-32.970351],[-60.674946,-32.970339],[-60.675612,-32.970232],[-60.676985,-32.969994],[-60.676841,-32.969452],[-60.676688,-32.968847],[-60.675309,-32.969099],[-60.674964,-32.969156],[-60.674653,-32.969215],[-60.674387,-32.968101],[-60.674031,-32.968162],[-60.673683,-32.968210],[-60.673431,-32.968240],[-60.673174,-32.968287],[-60.673185,-32.968333]]]}"
"820843609",0.14514177,6338.63035282,196,920,311,2,238.56887831,161.18208866,164.5209759,27.30348111,37.91252603,8.83189527,238.56887831,638.31984528,9.85510265,6.30080333,1,837.41445998,1,"21","00329","","","","","82","Santa Fe","82084","Rosario","820843609",920,311,-32.968836,-60.657725,0.10186981764429,"{""type"":""Polygon"",""coordinates"":[[[-60.655269,-32.968479],[-60.655710,-32.970203],[-60.657062,-32.969955],[-60.658419,-32.969716],[-60.659013,-32.969616],[-60.659766,-32.969482],[-60.661153,-32.969226],[-60.661028,-32.968690],[-60.660871,-32.968098],[-60.660289,-32.968194],[-60.660221,-32.968210],[-60.659671,-32.968307],[-60.658767,-32.968462],[-60.658144,-32.968575],[-60.657846,-32.967410],[-60.655809,-32.967759],[-60.655126,-32.967887],[-60.655269,-32.968479]]]}"
"820843914",0.14225449,2481.46829881,76,353,149,2,78.56902552,60.17198376,55.19112529,11.24709977,17.35266821,2.24941995,78.56902552,224.78132251,4.98085847,2.65110209,1,308.49187935,1,"21","00322","","","","","82","Santa Fe","82084","Rosario","820843914",353,149,-32.968216,-60.640024,0.099843133517658,"{""type"":""Polygon"",""coordinates"":[[[-60.638287,-32.969697],[-60.639079,-32.969547],[-60.640446,-32.969358],[-60.641033,-32.969230],[-60.641393,-32.969156],[-60.642363,-32.969009],[-60.642096,-32.967998],[-60.641981,-32.967777],[-60.641717,-32.966717],[-60.641080,-32.966829],[-60.640465,-32.966933],[-60.639874,-32.967043],[-60.639291,-32.967144],[-60.637709,-32.967431],[-60.637848,-32.967959],[-60.638287,-32.969697]]]}"
"820843808",0.08861391,5461.89644873,76,484,193,2,118.25206444,68.0460268,75.3919047,13.91850548,20.82252606,3.36916204,118.25206444,299.80018952,6.13077027,2.43021524,1,400.26749695,1,"21","00328","","","","","82","Santa Fe","82084","Rosario","820843808",484,193,-32.968002,-60.645029,0.062217422551312,"{""type"":""Polygon"",""coordinates"":[[[-60.642363,-32.969008],[-60.643193,-32.968878],[-60.643789,-32.968777],[-60.644447,-32.968662],[-60.645142,-32.968516],[-60.645893,-32.968364],[-60.646579,-32.968245],[-60.647988,-32.967981],[-60.647731,-32.966985],[-60.643537,-32.967736],[-60.642096,-32.967998],[-60.642363,-32.969008]]]}"
"820843912",0.10250235,8682.72803876,170,890,357,2,204.22273782,156.4037123,143.45707657,29.23433875,45.10440835,5.84686775,204.22273782,584.26914153,12.94663573,6.89095128,1,801.85614849,1,"21","00322","","","","","82","Santa Fe","82084","Rosario","820843912",890,357,-32.967618,-60.633314,0.071919618064333,"{""type"":""Polygon"",""coordinates"":[[[-60.630421,-32.968107],[-60.630564,-32.968708],[-60.631258,-32.968575],[-60.632597,-32.968359],[-60.634066,-32.968080],[-60.634725,-32.967964],[-60.635537,-32.967828],[-60.636333,-32.967683],[-60.636035,-32.966527],[-60.635250,-32.966655],[-60.633759,-32.966942],[-60.632308,-32.967194],[-60.630283,-32.967566],[-60.630421,-32.968107]]]}"
"820848507",0.12569185,6873.95426505,171,864,275,2,132.15126108,235.85783715,191.1955315,22.81001958,19.12274559,10.27967292,235.85783715,611.41706783,26.33767131,10.82238858,2,839.34167914,1,"21","0349A","","","","","82","Santa Fe","82084","Rosario","820848507",864,275,-32.970001,-60.672095,0.088195416826197,"{""type"":""Polygon"",""coordinates"":[[[-60.673271,-32.972789],[-60.673274,-32.972792],[-60.673314,-32.971858],[-60.673423,-32.970634],[-60.673424,-32.970035],[-60.673393,-32.969534],[-60.673185,-32.968333],[-60.673174,-32.968287],[-60.672176,-32.968465],[-60.671680,-32.968547],[-60.670991,-32.968684],[-60.670249,-32.968810],[-60.669582,-32.968944],[-60.670239,-32.969647],[-60.670937,-32.970235],[-60.671584,-32.970973],[-60.672712,-32.972156],[-60.673170,-32.972657],[-60.673271,-32.972789]]]}"
"820844601",0.11356059,8480.05423764,220,963,324,2,189.21559801,183.46482402,186.67315056,25.54554343,28.05772364,10.03358726,189.21559801,622.99042692,15.52708978,9.44337624,1,850.31246945,1,"21","00359","","","","","82","Santa Fe","82084","Rosario","820844601",963,324,-32.969222,-60.664498,0.079755338745651,"{""type"":""Polygon"",""coordinates"":[[[-60.661405,-32.970231],[-60.661441,-32.970377],[-60.662801,-32.970134],[-60.663493,-32.970001],[-60.664837,-32.969753],[-60.665517,-32.969638],[-60.667835,-32.969229],[-60.667557,-32.968078],[-60.667097,-32.968171],[-60.665966,-32.968339],[-60.665570,-32.968394],[-60.664577,-32.968617],[-60.663889,-32.968740],[-60.663177,-32.968863],[-60.661785,-32.969109],[-60.661153,-32.969226],[-60.661298,-32.969795],[-60.661405,-32.970231]]]}"
"820844011",0.38907134,925.28017793,90,360,119,2,76.58352668,58.65139211,53.79640371,10.96287703,16.91415313,2.19257541,76.58352668,219.10092807,4.8549884,2.58410673,1,300.69605568,1,"21","00322","","","","","82","Santa Fe","82084","Rosario","820844011",360,119,-32.969691,-60.624111,0.27310692919715,"{""type"":""Polygon"",""coordinates"":[[[-60.620969,-32.968059],[-60.621053,-32.968648],[-60.621218,-32.969155],[-60.622088,-32.971352],[-60.622156,-32.971553],[-60.622558,-32.972048],[-60.622906,-32.972607],[-60.625340,-32.972046],[-60.625742,-32.971978],[-60.627067,-32.971743],[-60.627385,-32.971680],[-60.628100,-32.971553],[-60.628427,-32.971487],[-60.629027,-32.971373],[-60.629769,-32.971243],[-60.629526,-32.970238],[-60.628163,-32.970481],[-60.628110,-32.970258],[-60.626736,-32.970505],[-60.625689,-32.970689],[-60.625463,-32.969622],[-60.625139,-32.968451],[-60.624834,-32.968501],[-60.624410,-32.966822],[-60.624251,-32.966235],[-60.621067,-32.966799],[-60.620941,-32.967329],[-60.620969,-32.968059]]]}"
"820848515",0.14209147,7185.51242633,289,1021,278,2,139.58834504,249.13122193,201.95545318,24.09370033,20.19891742,10.85818266,249.13122193,645.82582057,27.81987792,11.43144075,2,886.57735806,1,"21","0349A","","","","","82","Santa Fe","82084","Rosario","820848515",1021,278,-32.970902,-60.685789,0.099725842123673,"{""type"":""Polygon"",""coordinates"":[[[-60.683405,-32.970043],[-60.683697,-32.971181],[-60.683988,-32.972332],[-60.684315,-32.972269],[-60.685378,-32.972080],[-60.686711,-32.971836],[-60.687839,-32.971560],[-60.688117,-32.971540],[-60.688275,-32.971533],[-60.688725,-32.971472],[-60.688587,-32.970881],[-60.688576,-32.970844],[-60.688466,-32.970353],[-60.688139,-32.970384],[-60.687535,-32.970485],[-60.687016,-32.970580],[-60.686885,-32.970052],[-60.686757,-32.969430],[-60.686096,-32.969555],[-60.684755,-32.969786],[-60.684072,-32.969914],[-60.683656,-32.970000],[-60.683405,-32.970043]]]}"
"820843920",0.19119117,2981.30927093,117,570,216,2,128.49013921,98.40400232,90.25841067,18.39327146,28.37819026,3.67865429,128.49013921,367.60266821,8.14559165,4.33555684,1,504.50116009,1,"21","00322","","","","","82","Santa Fe","82084","Rosario","820843920",570,216,-32.969475,-60.634661,0.13420833523341,"{""type"":""Polygon"",""coordinates"":[[[-60.629769,-32.971241],[-60.631153,-32.971001],[-60.633234,-32.970618],[-60.634602,-32.970430],[-60.636140,-32.970077],[-60.637588,-32.969825],[-60.638288,-32.969697],[-60.637848,-32.967959],[-60.637709,-32.967431],[-60.635537,-32.967828],[-60.634725,-32.967964],[-60.634847,-32.968465],[-60.634977,-32.969037],[-60.635077,-32.969249],[-60.632257,-32.969748],[-60.629526,-32.970238],[-60.629769,-32.971241]]]}"
"820848506",0.11126047,5743.27951774,129,639,221,2,97.25417482,173.57503167,140.7066682,16.78659449,14.07301624,7.56512726,173.57503167,449.96061269,19.38270183,7.96452839,2,617.69733963,1,"21","0349A","","","","","82","Santa Fe","82084","Rosario","820848506",639,221,-32.970976,-60.669168,0.07806231641541,"{""type"":""Polygon"",""coordinates"":[[[-60.668787,-32.973157],[-60.668949,-32.973822],[-60.669145,-32.973790],[-60.669755,-32.973105],[-60.669969,-32.972880],[-60.669679,-32.972778],[-60.669972,-32.971859],[-60.670180,-32.971242],[-60.670452,-32.970362],[-60.670291,-32.970333],[-60.670092,-32.970135],[-60.670081,-32.970041],[-60.670064,-32.969936],[-60.670149,-32.969724],[-60.670239,-32.969647],[-60.669582,-32.968944],[-60.668801,-32.969050],[-60.668037,-32.969188],[-60.667835,-32.969229],[-60.668110,-32.970379],[-60.668393,-32.971530],[-60.668787,-32.973157]]]}"
"820848511",0.26683025,3376.67863938,219,901,276,2,130.05362202,232.11406196,188.16068179,22.44795578,18.81920995,10.11650351,232.11406196,601.71203501,25.91961304,10.65060463,2,826.01879535,1,"21","0349A","","","","","82","Santa Fe","82084","Rosario","820848511",901,276,-32.971843,-60.678175,0.18727688618392,"{""type"":""Polygon"",""coordinates"":[[[-60.675194,-32.971378],[-60.675225,-32.971507],[-60.675546,-32.971453],[-60.675906,-32.971383],[-60.675983,-32.971697],[-60.676120,-32.972207],[-60.676247,-32.972811],[-60.676390,-32.973321],[-60.676485,-32.973690],[-60.677152,-32.973565],[-60.677872,-32.973439],[-60.677961,-32.973775],[-60.678028,-32.974048],[-60.678656,-32.973940],[-60.679377,-32.973809],[-60.679440,-32.974046],[-60.679510,-32.974341],[-60.680177,-32.974217],[-60.680863,-32.974097],[-60.680736,-32.973624],[-60.680569,-32.972946],[-60.680420,-32.972314],[-60.680156,-32.971241],[-60.679703,-32.969502],[-60.679009,-32.969626],[-60.677667,-32.969874],[-60.675612,-32.970232],[-60.674946,-32.970339],[-60.675194,-32.971378]]]}"
"820848611",0.29829685,4234.03733549,500,1263,332,2,111.60881182,375.12359295,189.2534963,21.25469016,17.65440591,11.79852189,375.12359295,726.69351904,34.13763502,21.341444,2,1022.61085844,1,"21","0349B","","","","","82","Santa Fe","82084","Rosario","820848611",1263,332,-32.972098,-60.707325,0.20928124534406,"{""type"":""Polygon"",""coordinates"":[[[-60.704496,-32.970861],[-60.704495,-32.970924],[-60.703242,-32.970888],[-60.703214,-32.971535],[-60.703193,-32.972110],[-60.703158,-32.973225],[-60.704447,-32.973235],[-60.704908,-32.973250],[-60.705348,-32.973269],[-60.706776,-32.973316],[-60.707753,-32.973393],[-60.708272,-32.973424],[-60.708739,-32.973426],[-60.709504,-32.973409],[-60.711290,-32.973400],[-60.711307,-32.972806],[-60.711399,-32.970911],[-60.710772,-32.970902],[-60.710231,-32.970888],[-60.709767,-32.970887],[-60.707938,-32.970836],[-60.706922,-32.970833],[-60.705718,-32.970818],[-60.704497,-32.970798],[-60.704496,-32.970861]]]}"
"820844701",0.19025561,5581.96427857,332,1062,295,2,139.20695612,248.45053553,201.40366233,24.02787055,20.14372913,10.82851549,248.45053553,644.06126915,27.74386733,11.4002073,2,884.15501555,1,"21","0349A","","","","","82","Santa Fe","82084","Rosario","820844701",1062,295,-32.972323,-60.688683,0.13351375552647,"{""type"":""Polygon"",""coordinates"":[[[-60.688466,-32.970353],[-60.688576,-32.970844],[-60.688587,-32.970881],[-60.688725,-32.971472],[-60.688275,-32.971533],[-60.688117,-32.971540],[-60.687839,-32.971560],[-60.686711,-32.971836],[-60.686012,-32.971963],[-60.686194,-32.972624],[-60.686316,-32.973124],[-60.686448,-32.973683],[-60.686609,-32.974298],[-60.689226,-32.973838],[-60.689996,-32.973781],[-60.690368,-32.972833],[-60.690542,-32.972467],[-60.690877,-32.971559],[-60.691375,-32.970504],[-60.690420,-32.970455],[-60.689921,-32.970582],[-60.689805,-32.970105],[-60.689161,-32.970253],[-60.688466,-32.970353]]]}"
"820843919",0.07546923,6148.20140986,61,464,201,2,114.30800464,87.54263341,80.29611369,16.36310905,25.24593968,3.27262181,114.30800464,327.02842227,7.24651972,3.85701856,1,448.81670534,1,"21","00322","","","","","82","Santa Fe","82084","Rosario","820843919",464,201,-32.968859,-60.62893,0.053009558115378,"{""type"":""Polygon"",""coordinates"":[[[-60.628148,-32.970420],[-60.628163,-32.970481],[-60.629526,-32.970238],[-60.629361,-32.969524],[-60.629216,-32.968960],[-60.629875,-32.968844],[-60.630564,-32.968708],[-60.630421,-32.968107],[-60.630283,-32.967566],[-60.629641,-32.967682],[-60.628921,-32.967800],[-60.628295,-32.967908],[-60.627558,-32.968042],[-60.627713,-32.968666],[-60.627993,-32.969767],[-60.628148,-32.970420]]]}"
"820844604",0.22660215,3984.95772073,155,903,319,2,190.48891967,184.69944598,187.92936288,25.71745152,28.2465374,10.10110803,190.48891967,627.18282548,15.63157895,9.50692521,1,856.03462604,1,"21","00359","","","","","82","Santa Fe","82084","Rosario","820844604",903,319,-32.970951,-60.664921,0.15909235996345,"{""type"":""Polygon"",""coordinates"":[[[-60.661738,-32.971528],[-60.662015,-32.972683],[-60.665395,-32.972063],[-60.668393,-32.971530],[-60.668110,-32.970379],[-60.667835,-32.969229],[-60.665517,-32.969638],[-60.664837,-32.969753],[-60.663493,-32.970001],[-60.662801,-32.970134],[-60.661441,-32.970377],[-60.661500,-32.970641],[-60.661583,-32.970860],[-60.661638,-32.971105],[-60.661738,-32.971528]]]}"
"820844902",0.07979563,13321.5312924,388,1063,293,2,98.73649801,331.8590108,167.42609437,18.80329733,15.61824901,10.43774872,331.8590108,642.88089824,30.20039795,18.88004548,2,904.66884594,1,"21","0349B","","","","","82","Santa Fe","82084","Rosario","820844902",1063,293,-32.971942,-60.702166,0.055976471325635,"{""type"":""Polygon"",""coordinates"":[[[-60.701049,-32.970826],[-60.700954,-32.973082],[-60.701538,-32.973089],[-60.702137,-32.973213],[-60.702663,-32.973213],[-60.703158,-32.973225],[-60.703193,-32.972110],[-60.703214,-32.971535],[-60.703242,-32.970888],[-60.704495,-32.970924],[-60.704497,-32.970798],[-60.701926,-32.970756],[-60.701049,-32.970826]]]}"
"820844903",0.06563269,17232.2655603,386,1131,281,2,108.97583854,366.27401933,184.78880045,20.7532689,17.23791927,11.52018192,366.27401933,709.55002843,33.33229107,20.83797612,2,998.48635588,1,"21","0349B","","","","","82","Santa Fe","82084","Rosario","820844903",1131,281,-32.971897,-60.700039,0.046066079080457,"{""type"":""Polygon"",""coordinates"":[[[-60.700007,-32.973059],[-60.700954,-32.973082],[-60.701049,-32.970826],[-60.700384,-32.970735],[-60.699597,-32.970729],[-60.699107,-32.970712],[-60.699085,-32.971485],[-60.699077,-32.971917],[-60.699067,-32.973033],[-60.700007,-32.973059]]]}"
"820844904",0.10062836,11438.1269123,355,1151,340,2,116.43592951,391.34781126,197.43877203,22.17396248,18.41796475,12.30881182,391.34781126,758.12325185,35.61409892,22.26446845,2,1066.83911313,1,"21","0349B","","","","","82","Santa Fe","82084","Rosario","820844904",1151,340,-32.97159,-60.697297,0.070601550170155,"{""type"":""Polygon"",""coordinates"":[[[-60.694815,-32.970566],[-60.694794,-32.971226],[-60.694768,-32.971801],[-60.695418,-32.971811],[-60.697490,-32.971859],[-60.697554,-32.971866],[-60.697505,-32.973124],[-60.698083,-32.973139],[-60.698086,-32.972996],[-60.698440,-32.973015],[-60.699067,-32.973033],[-60.699077,-32.971917],[-60.699085,-32.971485],[-60.699107,-32.970712],[-60.698551,-32.970684],[-60.698196,-32.970723],[-60.697598,-32.970720],[-60.697347,-32.970727],[-60.696406,-32.970701],[-60.695785,-32.970679],[-60.695647,-32.970677],[-60.695169,-32.970576],[-60.694815,-32.970566]]]}"
"820848516",0.12068729,6968.42227996,218,841,235,2,118.80264885,212.0338132,171.88285155,20.5059772,17.19115513,9.24132212,212.0338132,549.65776805,23.67730047,9.72921801,2,754.55969135,1,"21","0349A","","","","","82","Santa Fe","82084","Rosario","820848516",841,235,-32.971495,-60.681994,0.084742670397457,"{""type"":""Polygon"",""coordinates"":[[[-60.680420,-32.972314],[-60.680569,-32.972946],[-60.681260,-32.972823],[-60.681602,-32.972770],[-60.682957,-32.972517],[-60.683273,-32.972463],[-60.683988,-32.972332],[-60.683697,-32.971181],[-60.683405,-32.970043],[-60.683035,-32.970108],[-60.682725,-32.970167],[-60.682366,-32.970224],[-60.681688,-32.970352],[-60.681367,-32.970406],[-60.680652,-32.970533],[-60.680342,-32.970583],[-60.680002,-32.970645],[-60.680156,-32.971241],[-60.680420,-32.972314]]]}"
"820843911",0.10914343,5790.5456365,120,632,233,2,145.225058,111.22041763,102.01392111,20.78886311,32.07424594,4.15777262,145.225058,415.48027842,9.20649652,4.90023202,1,570.20881671,1,"21","00322","","","","","82","Santa Fe","82084","Rosario","820843911",632,233,-32.969103,-60.632132,0.076599682455048,"{""type"":""Polygon"",""coordinates"":[[[-60.629511,-32.970174],[-60.629526,-32.970238],[-60.632257,-32.969748],[-60.635077,-32.969249],[-60.634977,-32.969037],[-60.634847,-32.968465],[-60.634725,-32.967964],[-60.634066,-32.968080],[-60.632597,-32.968359],[-60.631258,-32.968575],[-60.630564,-32.968708],[-60.629875,-32.968844],[-60.629216,-32.968960],[-60.629361,-32.969524],[-60.629511,-32.970174]]]}"
"820844905",0.14329384,6650.66952309,269,953,271,2,100.05298465,336.28379761,169.6584423,19.05400796,15.82649233,10.5769187,336.28379761,651.45264355,30.60306993,19.13177942,2,916.73109721,1,"21","0349B","","","","","82","Santa Fe","82084","Rosario","820844905",953,271,-32.972396,-60.69349,0.10061163657684,"{""type"":""Polygon"",""coordinates"":[[[-60.693051,-32.970513],[-60.692613,-32.970521],[-60.692151,-32.970515],[-60.692109,-32.971350],[-60.692047,-32.972882],[-60.692529,-32.972889],[-60.692471,-32.974435],[-60.693176,-32.974429],[-60.693625,-32.974430],[-60.694326,-32.974442],[-60.694659,-32.974456],[-60.694707,-32.973662],[-60.694743,-32.972349],[-60.694794,-32.971226],[-60.694815,-32.970566],[-60.694157,-32.970551],[-60.693051,-32.970513]]]}"
